icao,datetime_utc,timestamp,msg,df,typecode,oe_flag,velocity,speed_heading,airborne_velocity,altitude_diff,nuc_v,nac_v,emergency_state,version,nac_p,nic_s,nic_a_c,selected_altitude,selected_heading,baro_pressure_setting,tcas_operational,altitude,nuc_p,nic_b,latitude,longitude,position_type,emergency_squawk,is_emergency,autopilot,vnav_mode,altitude_hold_mode,approach_mode,lnav_mode,callsign,category
AC0941,2025-06-14 00:53:27.132521867+00:00,1749862407.1325219,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:27.352174997+00:00,1749862407.352175,8DAC094158AF8188FDF278ACF74E,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.302642822265625,-17.369384765625,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:27.520291089+00:00,1749862407.520291,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:27.741328955+00:00,1749862407.741329,8DAC094158AF818901F26626894E,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.302734375,-17.370561872209805,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:27.909073830+00:00,1749862407.9090738,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:28.562054873+00:00,1749862408.5620549,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:28.774278879+00:00,1749862408.7742789,8DAC094158AF81890BF23A50A826,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.30296325683594,-17.37343924386164,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:28.892718077+00:00,1749862408.892718,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:29.055892944+00:00,1749862409.055893,8DAC0941EA428866FF5C082139D1,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",178.59375,1013.6,True,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:29.340664148+00:00,1749862409.3406641,8DAC094158AF818911F21F06EB33,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.3031005859375,-17.375204903738847,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:29.487029076+00:00,1749862409.487029,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:29.866975069+00:00,1749862409.866975,8DAC094158AF851C248AD3448CC5,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,38.30327438095868,-107.44324393894362,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:30.031642914+00:00,1749862410.031643,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:30.362813950+00:00,1749862410.362814,8DAC0941EA428866FF5C082139D1,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",178.59375,1013.6,True,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:30.363022089+00:00,1749862410.363022,8DAC094158AF81891DF1EEB75E7E,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.303375244140625,-17.378409249441972,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:30.530473948+00:00,1749862410.530474,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:30.530514956+00:00,1749862410.530515,8DAC0941F8210002004AB86A2D34,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:30.959994078+00:00,1749862410.959994,8DAC094158AF818921F1DC77A838,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.303466796875,-17.379586356026778,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:30.960110188+00:00,1749862410.9601102,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:31.296854019+00:00,1749862411.296854,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:31.296926022+00:00,1749862411.296926,8DAC094158AF851C328A96497E0C,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,38.30360024662341,-107.44688614555028,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:31.670392036+00:00,1749862411.670392,8DAC0941EA428866FF5C082139D1,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",178.59375,1013.6,True,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:31.835572004+00:00,1749862411.835572,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:32.275013208+00:00,1749862412.2750132,8DAC094158AF81892FF19E366CCD,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.30378723144531,-17.383640834263417,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:32.491115093+00:00,1749862412.491115,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:32.821025133+00:00,1749862412.8210251,8DAC094158AF851C408A59BB330D,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,38.30392611228813,-107.45052835215694,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:32.821262121+00:00,1749862412.8212621,8DAC0941EA428866FF5C082139D1,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",178.59375,1013.6,True,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:32.987631083+00:00,1749862412.987631,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:32.987699032+00:00,1749862412.987699,8DAC0941F8210002004AB86A2D34,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:33.200206995+00:00,1749862413.200207,8DAC094158AF851C448A438CEEA6,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,38.30401921676377,-107.45184193486753,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:33.372033119+00:00,1749862413.372033,8DAC094123101337D33820954F36,17,4,0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,DAL743__,3.0
AC0941,2025-06-14 00:53:33.711469173+00:00,1749862413.7114692,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:33.747520924+00:00,1749862413.747521,8DAC094158AF81893FF15B106142,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.30415344238281,-17.388022286551347,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:33.912616014+00:00,1749862413.912616,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:34.072173119+00:00,1749862414.072173,8DAC0941EA428866FF5C082139D1,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",178.59375,1013.6,True,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:34.235413074+00:00,1749862414.235413,8DAC094158AF851C4E8A18051FEA,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,38.30425197795286,-107.45440939198369,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:34.406969070+00:00,1749862414.406969,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:34.561573982+00:00,1749862414.561574,8DAC0941E1033200000000CACB4D,17,28,0,,,,,,,0.0,,,,,,,,,,,,,,,2541,False,,,,,,,
AC0941,2025-06-14 00:53:34.732450008+00:00,1749862414.73245,8DAC094158AF851C528A06811C6F,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,38.3043450824285,-107.45548414147419,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:34.891294956+00:00,1749862414.891295,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:35.221553802+00:00,1749862415.2215538,8DAC094158AF81894DF11D1AAEE6,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.304473876953125,-17.39207676478793,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:35.387377977+00:00,1749862415.387378,8DAC09419915BD06700842E085C7,17,19,1,"(446, 276.42515823752564, 64, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 64, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.41935916063261,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:35.387523174+00:00,1749862415.3875232,8DAC0941EA428866FF5C082139D1,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",178.59375,1013.6,True,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:35.549257040+00:00,1749862415.549257,8DAC0941F8210002004AB86A2D34,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:35.791059017+00:00,1749862415.791059,8DAC094158AF818951F10B9EDD0F,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.3045654296875,-17.393253871372792,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:35.791543961+00:00,1749862415.791544,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:36.151128054+00:00,1749862416.151128,8DAC094158AF851C6089C5EBF7E6,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,38.30467094809322,-107.45936518130094,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:36.321095943+00:00,1749862416.321096,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:36.747303963+00:00,1749862416.747304,8DAC094158AF81895BF0DA1E4B74,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,44.30479431152344,-17.396458217075917,airborne,,,,,,,,,
AC0941,2025-06-14 00:53:36.747514009+00:00,1749862416.747514,8DAC0941EA428866FF5C082139D1,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",178.59375,1013.6,True,,,,,,,,,,,,,,,
AC0941,2025-06-14 00:53:36.747881889+00:00,1749862416.747882,8DAC09419915BD06700C42D8B3C7,17,19,1,"(446, 276.42515823752564, 128, 'GS')","(446, 276.42515823752564)","(446, 276.42515823752564, 128, 'GS')",1625.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,44.27564717955508,-17.350761599657005,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:22.388046026+00:00,1749862402.388046,8DAC3F2F58A1018F95CFCE8A8175,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
AC3F2F,2025-06-14 00:53:22.768661022+00:00,1749862402.768661,8DAC3F2F9911DA0E7804403F0002,17,19,0,"(486, 76.44930236208167, 0, 'GS')","(486, 76.44930236208167)","(486, 76.44930236208167, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,,,,,,,,,,,,
AC3F2F,2025-06-14 00:53:22.937967062+00:00,1749862402.937967,8DAC3F2F58A1052290696F0390EA,17,11,1,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,81.05340472722457,-80.7333755493164,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:23.156455994+00:00,1749862403.156456,8DAC3F2F9911DA0E7804403F0002,17,19,0,"(486, 76.44930236208167, 0, 'GS')","(486, 76.44930236208167)","(486, 76.44930236208167, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.08477783203125,-79.66796875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:23.424718142+00:00,1749862403.4247181,8DAC3F2F58A1018FABCFFC51DFB1,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.34178161621094,-107.9523614112367,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:23.424746990+00:00,1749862403.424747,8DAC3F2FEA3CA864C35C08D8067C,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(31008, 'MCP/FCU')",68.203125,1013.6,True,,,,,,,,,,,,,,,
AC3F2F,2025-06-14 00:53:23.806714058+00:00,1749862403.806714,8DAC3F2F9911DA0E7804403F0002,17,19,0,"(486, 76.44930236208167, 0, 'GS')","(486, 76.44930236208167)","(486, 76.44930236208167, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.08477783203125,-79.66796875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:23.807013035+00:00,1749862403.807013,8DAC3F2F58A10522A6699A4D39A2,17,11,1,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,81.05391680184057,-80.71861267089844,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:24.133071899+00:00,1749862404.133072,8DAC3F2F9911DA0E7804403F0002,17,19,0,"(486, 76.44930236208167, 0, 'GS')","(486, 76.44930236208167)","(486, 76.44930236208167, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.08477783203125,-79.66796875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:24.741106033+00:00,1749862404.741106,8DAC3F2F9911DA0E7804403F0002,17,19,0,"(486, 76.44930236208167, 0, 'GS')","(486, 76.44930236208167)","(486, 76.44930236208167, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.08477783203125,-79.66796875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:26.925704002+00:00,1749862406.925704,8DAC3F2F58A1018FFDD0A4931D21,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.343658447265625,-107.94254384142286,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:27.352118969+00:00,1749862407.352119,8DAC3F2F58A1019005D0B8C9F66E,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.343841552734375,-107.9413750831117,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:27.352155924+00:00,1749862407.352156,8DAC3F2F9911DA0E70044051A20A,17,19,0,"(486, 76.44930236208167, 0, 'GS')","(486, 76.44930236208167)","(486, 76.44930236208167, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.0845947265625,-79.66796875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:27.741263151+00:00,1749862407.7412632,8DAC3F2F58A10522FE6A5262C4A4,17,11,1,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,81.05596510030455,-80.65544128417969,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:28.417963028+00:00,1749862408.417963,8DAC3F2FEA3CA864C35C08D8067C,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(31008, 'MCP/FCU')",68.203125,1013.6,True,,,,,,,,,,,,,,,
AC3F2F,2025-06-14 00:53:28.418175936+00:00,1749862408.418176,8DAC3F2F58A105230A6A6C87D91C,17,11,1,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,81.05624441373146,-80.64651489257812,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:30.196089029+00:00,1749862410.196089,8DAC3F2F58A10523366AC7BF4D27,17,11,1,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,81.05726856296344,-80.61527252197266,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:31.126693010+00:00,1749862411.126693,8DAC3F2F9911DA0E70084019F80A,17,19,0,"(486, 76.44930236208167, 64, 'GS')","(486, 76.44930236208167)","(486, 76.44930236208167, 64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.0845947265625,-79.35546875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:31.296538830+00:00,1749862411.2965388,8DAC3F2F58A105234E6AF5C21237,17,11,1,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,81.05782718981726,-80.59947967529297,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:31.670565128+00:00,1749862411.6705651,8DAC3F2F58A101906BD189B4F17A,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.34617614746094,-107.92916155875997,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:31.835312843+00:00,1749862411.8353128,8DAC3F2F9911DA0E5008405C8423,17,19,0,"(486, 76.56384001083481, 64, 'GS')","(486, 76.56384001083481)","(486, 76.56384001083481, 64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.0838623046875,-79.35546875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:32.111205101+00:00,1749862412.111205,8DAC3F2F9911DA0E5008405C8423,17,19,0,"(486, 76.56384001083481, 64, 'GS')","(486, 76.56384001083481)","(486, 76.56384001083481, 64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.0838623046875,-79.35546875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:32.820929050+00:00,1749862412.820929,8DAC3F2F58A1019085D1BE2DDB6E,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.346771240234375,-107.92606434923536,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:32.820956945+00:00,1749862412.820957,8DAC3F2F234D7071DF7CE067FADF,17,4,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,SWA1773_,3.0
AC3F2F,2025-06-14 00:53:33.200150967+00:00,1749862413.200151,8DAC3F2F9911DA0E5008405C8423,17,19,0,"(486, 76.56384001083481, 64, 'GS')","(486, 76.56384001083481)","(486, 76.56384001083481, 64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.0838623046875,-79.35546875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:33.371822119+00:00,1749862413.371822,8DAC3F2F58A101908FD1D5A50B4A,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.34700012207031,-107.9247202771775,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:33.747582912+00:00,1749862413.747583,8DAC3F2F58A10523866B683A1B0B,17,11,1,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.3472662456965,-107.92347783627716,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:34.235328913+00:00,1749862414.235329,8DAC3F2F58A10190A5D201833627,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.347503662109375,-107.92214900889294,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:34.561503887+00:00,1749862414.561504,8DAC3F2FF8230006004AB808B162,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
AC3F2F,2025-06-14 00:53:34.562216997+00:00,1749862414.562217,8DAC3F2FEA3CA864C35C08D8067C,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(31008, 'MCP/FCU')",68.203125,1013.6,True,,,,,,,,,,,,,,,
AC3F2F,2025-06-14 00:53:34.890753031+00:00,1749862414.890753,8DAC3F2F9911DA0E5008405C8423,17,19,0,"(486, 76.56384001083481, 64, 'GS')","(486, 76.56384001083481)","(486, 76.56384001083481, 64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,81.0838623046875,-79.35546875,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:35.054893017+00:00,1749862415.054893,8DAC3F2F58A10190B9D22CF9FCD8,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.34796142578125,-107.91963617852392,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:35.221865892+00:00,1749862415.221866,8DAC3F2F9911DB0E5008405F8EED,17,19,0,"(487, 76.59116159277625, 64, 'GS')","(487, 76.59116159277625)","(487, 76.59116159277625, 64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,172.5838623046875,5.80078125,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:35.387458086+00:00,1749862415.387458,8DAC3F2FE11F2900000000EFAE3E,17,28,0,,,,,,,0.0,,,,,,,,,,,,,,,3374,False,,,,,,,
AC3F2F,2025-06-14 00:53:35.933622122+00:00,1749862415.9336221,8DAC3F2FEA3CA864C35C08D8067C,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(31008, 'MCP/FCU')",68.203125,1013.6,True,,,,,,,,,,,,,,,
AC3F2F,2025-06-14 00:53:35.933997154+00:00,1749862415.9339972,8DAC3F2F58A10190CDD254DEBFD3,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.348419189453125,-107.91729866190158,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:36.321200132+00:00,1749862416.3212001,8DAC3F2F9911DB0E50044017D4ED,17,19,0,"(487, 76.59116159277625, 0, 'GS')","(487, 76.59116159277625)","(487, 76.59116159277625, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,172.5838623046875,2.98828125,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:36.321480036+00:00,1749862416.32148,8DAC3F2F58A10523C26BE480FCC7,17,11,1,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,172.58595094842426,75.860595703125,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:36.914675951+00:00,1749862416.914676,8DAC3F2F9911DB0E50044017D4ED,17,19,0,"(487, 76.59116159277625, 0, 'GS')","(487, 76.59116159277625)","(487, 76.59116159277625, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,172.5838623046875,2.98828125,airborne,,,,,,,,,
AC3F2F,2025-06-14 00:53:36.914825916+00:00,1749862416.914826,8DAC3F2F58A10190E3D283222D28,17,11,0,,,,,,,5.0,,,,,,,,,31000.0,"(7, 185, 93, None)",0.0,38.34892272949219,-107.91455207987033,airborne,,,,,,,,,
